source,target,commodity_code,weight
FL,SD,35,10019281.909942627
FL,TN,35,456734571.83751965
FL,TX,35,1541053367.8890572
FL,UT,35,169902100.3907261
FL,VT,35,27754255.636291504
FL,VA,35,1423536404.3265839
FL,WA,35,436489012.886158
FL,WV,35,16076435.693881989
FL,WI,35,363527105.8811035
FL,WY,35,935825.9113998413
GA,AL,35,676891150.2111602
GA,AK,35,31950498.1601429
GA,AZ,35,303708436.01991844
GA,AR,35,197913325.57662392
GA,CA,35,1121759546.3990068
GA,CO,35,214725209.39181137
GA,CT,35,149405499.22470856
GA,DE,35,144221797.45359993
GA,DC,35,6258863.35235405
GA,FL,35,3244791100.988746
GA,HI,35,6450333.049026489
GA,ID,35,7494501.035647392
GA,IL,35,582884277.7790656
GA,IN,35,439166536.72542953
GA,IA,35,181826566.007056
GA,KS,35,313128339.5082245
GA,KY,35,920914231.719461
GA,LA,35,366979786.22651577
GA,ME,35,19598975.296218872
GA,MD,35,364280942.600441
GA,MA,35,216473138.20882225
GA,MI,35,402157494.1289408
GA,MN,35,187728272.13566995
GA,MS,35,251429991.0053482
GA,MO,35,207920183.53063583
GA,MT,35,20732630.18738556
GA,NE,35,82363939.82630539
GA,NV,35,131344495.02498055
GA,NH,35,83917314.6951828
GA,NJ,35,252981907.40543938
GA,NM,35,92139669.2847786
GA,NY,35,493018279.61360526
GA,NC,35,1390141838.3753078
GA,ND,35,35635937.34874725
GA,OH,35,425179906.66256523
GA,OK,35,210597950.28234482
GA,OR,35,76914245.04421616
GA,PA,35,560847857.6098826
GA,RI,35,16120793.34462738
GA,SC,35,789464274.413594
GA,SD,35,11361311.746894836
GA,TN,35,1297755878.726256
GA,TX,35,2245538672.4391026
GA,UT,35,41617218.70055008
GA,VT,35,200248347.2908554
GA,VA,35,303704444.62081194
GA,WA,35,580307415.3364277
GA,WV,35,102080549.59625244
GA,WI,35,262703895.06873798
HI,AK,35,329128.78662109375
HI,AZ,35,516867.6051635742
HI,CA,35,32724095.953495026
HI,CO,35,991397.5057163239
HI,CT,35,62366.69709968567
HI,FL,35,15479804.38379097
HI,GA,35,1215249.0939407349
HI,ID,35,13519.099420547485
HI,IL,35,89396.59661865234
HI,IN,35,266864.1923942566
HI,IA,35,210258.49517822266
HI,KS,35,29910.60059738159
HI,KY,35,629417.5133972168
HI,LA,35,191660.0
HI,MD,35,375207.9041748047
HI,MA,35,247361.29005908966
HI,MI,35,1027371.804816246
HI,MO,35,220668.0
HI,MT,35,10903.200469970703
HI,NV,35,1560674.3051452637
HI,NJ,35,1181260.5153398514
HI,NM,35,3168154.237426758
HI,NY,35,1676055.5251512527
HI,NC,35,867258.0132446289
HI,ND,35,183883.20849609375
HI,OH,35,215510.40018463135
HI,OK,35,243820.810546875
HI,OR,35,236634.59442138672
HI,PA,35,431116.0
HI,TN,35,2451681.4567432404
HI,TX,35,11282210.057294846
HI,VA,35,727418.9912576675
HI,WA,35,1940876.8832969666
HI,WV,35,200179.3905029297
HI,WI,35,8414.400390625
ID,AL,35,2045621.1992340088
ID,AK,35,178307942.99489594
ID,AZ,35,60522509.965480804
ID,AR,35,1550343.3028831482
ID,CA,35,395131493.55630875
ID,CO,35,64986565.037742615
ID,CT,35,2385448.4784317017
ID,DE,35,184924.5
ID,FL,35,33705478.34723282
ID,GA,35,30198254.93635559
ID,IL,35,92704141.10788727
ID,IN,35,23309104.101013184
ID,IA,35,6494572.691886902
ID,KS,35,48793599.915771484
ID,KY,35,16702293.440258026
ID,LA,35,5925786.342422485
ID,ME,35,1094385.6626281738
ID,MD,35,408198.2068786621
ID,MA,35,7705134.6396102905
ID,MI,35,6412346.892791748
ID,MN,35,17522293.97302246
ID,MS,35,1891772.508720398
ID,MO,35,17901614.823562622
ID,MT,35,376793462.0558739
ID,NE,35,14219736.971313477
ID,NV,35,34965176.347709656
ID,NH,35,168643.2007598877
ID,NJ,35,14666392.508659363
ID,NM,35,20796124.310424805
ID,NY,35,52223878.66674042
ID,NC,35,8799110.268157959
ID,ND,35,10902832.557250977
ID,OH,35,8690307.99697876
ID,OK,35,38210044.27523804
ID,OR,35,204588569.36281967
ID,PA,35,45740286.441768646
ID,RI,35,416836.5021057129
ID,SC,35,1221529.8022460938
ID,SD,35,3789295.515548706
ID,TN,35,54833295.72337341
ID,TX,35,168043112.86284256
ID,UT,35,122461385.77303696
ID,VA,35,34902306.54075241
ID,WA,35,386399101.71778107
ID,WV,35,67553.49746704102
ID,WI,35,2776368.2695999146
ID,WY,35,33487878.303466797
IL,AL,35,444060877.5441761
IL,AK,35,72539103.45012474
IL,AZ,35,555576117.2974777
IL,AR,35,505869166.8976593
IL,CA,35,4352407558.718071
IL,CO,35,826618684.229454
IL,CT,35,1292497089.267006
IL,DE,35,84802689.54027748
IL,DC,35,86885898.84970093
IL,FL,35,2274997838.3648024
IL,GA,35,1147182632.9086351
IL,HI,35,14215330.073135376
IL,ID,35,82165025.64328003
IL,IN,35,2849926576.0219917
IL,IA,35,384966421.1157131
IL,KS,35,263088670.191504
IL,KY,35,1058160566.6411295
IL,LA,35,1131761922.0390244
IL,ME,35,32959093.15648651
IL,MD,35,637713808.0779419
IL,MA,35,570043454.9896736
IL,MI,35,4463911863.397417
IL,MN,35,1376461680.1217928
IL,MS,35,514434314.79387665
IL,MO,35,842993778.8454123
IL,MT,35,83416917.44755363
IL,NE,35,300686131.2545929
IL,NV,35,1023322093.3759537
IL,NH,35,442304898.0513954
IL,NJ,35,1163075124.9727573
IL,NM,35,322657751.16828537
IL,NY,35,2329492108.5197906
IL,NC,35,1477199692.463953
IL,ND,35,114243013.94595718
IL,OH,35,1505877839.6944828
IL,OK,35,418753265.0887127
IL,OR,35,499627713.42481995
IL,PA,35,1362493453.638464
IL,RI,35,17874740.336170197
IL,SC,35,673651726.5438128
IL,SD,35,100019127.50617409
IL,TN,35,2327534318.2066183
IL,TX,35,5103394006.703088
IL,UT,35,362205714.5948124
IL,VT,35,28436268.921417236
IL,VA,35,1933029193.408801
IL,WA,35,730084963.9508114
IL,WV,35,100405438.80872917
IL,WI,35,4272979264.3989925
IL,WY,35,70724979.02514267
IN,AL,35,316838162.9778824
IN,AK,35,8994454.887153625
IN,AZ,35,237793748.24549103
IN,AR,35,112278128.64630127
IN,CA,35,1980697158.5459604
IN,CO,35,159115450.15171432
IN,CT,35,146748629.11169434
IN,DE,35,35835531.36587143
IN,DC,35,4690276.937805176
IN,FL,35,1078801734.3467188
IN,GA,35,283501326.423584
IN,HI,35,40454557.32511902
IN,ID,35,23999580.446525574
IN,IL,35,1554985124.7286015
IN,IA,35,265355740.2867031
IN,KS,35,104143356.87546158
IN,KY,35,1349683503.651188
IN,LA,35,142367251.519495
IN,ME,35,51143304.575660706
IN,MD,35,575568748.2180195
IN,MA,35,190380493.9530754
IN,MI,35,546215468.2986412
IN,MN,35,153335610.5242386
IN,MS,35,51662672.52198601
IN,MO,35,240865227.00614262
IN,MT,35,8769542.783151627
IN,NE,35,40857079.94213486
IN,NV,35,116129522.03223419
IN,NH,35,96248666.6395073
IN,NJ,35,256858322.53709602
IN,NM,35,61683707.61682129
IN,NY,35,853476191.3496523
IN,NC,35,400954279.1021366
IN,ND,35,35041437.82033539
IN,OH,35,737148001.3076401
IN,OK,35,108351062.43398285
IN,OR,35,139274140.96032143
IN,PA,35,539917255.195653
IN,RI,35,52356428.17992401
IN,SC,35,558748317.008976
IN,SD,35,56398793.40156937
IN,TN,35,477068802.75484085
IN,TX,35,1293351130.6223335
IN,UT,35,91962062.20729446
IN,VT,35,4746797.294250488
IN,VA,35,327141621.30174255
IN,WA,35,416547657.7640686
IN,WV,35,60234494.924842834
IN,WI,35,540382840.9355164
IN,WY,35,39205717.98525238
IA,AL,35,58597140.01602745
IA,AZ,35,71158232.76832962
IA,AR,35,13909946.813838959
IA,CA,35,375076794.64951706
IA,CO,35,143403696.3412857
IA,CT,35,74518659.84775162
IA,DE,35,836184.4163360596
IA,DC,35,7898.400207519531
IA,FL,35,378198517.3901863
IA,GA,35,481508487.29102325
IA,ID,35,1238546.5107421875
IA,IL,35,300328916.1451416
IA,IN,35,38980910.80283737
IA,KS,35,257851168.99612808
IA,KY,35,26926830.32234955
IA,LA,35,13301870.115234375
IA,ME,35,1206680.0148010254
IA,MD,35,73297619.92105865
IA,MA,35,11453679.681247711
IA,MI,35,90324566.70625305
IA,MN,35,260542370.2983513
IA,MS,35,9328484.90083313
IA,MO,35,135517630.26333046
IA,MT,35,2101986.670228958
IA,NE,35,263686225.51353073
IA,NV,35,12645868.993427277
IA,NH,35,14804107.720989227
IA,NJ,35,59287943.80801582
IA,NM,35,11034744.723621368
IA,NY,35,92017246.48322678
IA,NC,35,28195054.221286774
IA,ND,35,21960481.45087433
IA,OH,35,66343179.65900612
IA,OK,35,35862171.8885231
IA,OR,35,240909786.23817825
IA,PA,35,73845190.76659393
IA,RI,35,888225.6160583496
IA,SC,35,54778199.4124279
IA,SD,35,26347176.111610413
IA,TN,35,60982715.3054142
IA,TX,35,238147742.54393578
IA,UT,35,7927703.1433029175
IA,VA,35,111605196.24289322
IA,WA,35,282854974.4324913
IA,WV,35,22809760.331611633
IA,WI,35,44982134.71916962
IA,WY,35,1281007.559463501
KS,AL,35,15976537.59870243
KS,AK,35,166458574.45108414
KS,AZ,35,66189721.63782978
KS,AR,35,25422632.41267872
KS,CA,35,575261935.0589795
KS,CO,35,328362267.0040884
KS,CT,35,1213268.8027038574
KS,DE,35,4777708.520690918
KS,DC,35,3524147.7896385193
KS,FL,35,326460918.94311714
KS,GA,35,261966244.60499907
KS,HI,35,434250.9086456299
KS,ID,35,56244214.28973389
KS,IL,35,422413909.851881
KS,IN,35,53448963.61734676
KS,IA,35,118706585.42279148
KS,KY,35,30016835.742598057
KS,LA,35,25262557.559114456
KS,ME,35,1816191.571105957
KS,MD,35,45522220.25944328
KS,MA,35,31808747.933540344
KS,MI,35,159655897.85078812
KS,MN,35,293304579.6671524
KS,MS,35,16904384.721734047
KS,MO,35,478213416.5482807
KS,MT,35,20044573.768714905
KS,NE,35,201142729.24580956
KS,NV,35,36943829.93383026
KS,NH,35,3946717.5276699066
KS,NJ,35,39828124.88660622
KS,NM,35,74869924.33589458
KS,NY,35,125274960.9771204
KS,NC,35,149692407.4068241
KS,ND,35,170530914.23949432
KS,OH,35,110676420.1575222
KS,OK,35,326271663.7633648
KS,OR,35,44842921.60987759
KS,PA,35,114967051.83731651
KS,RI,35,1781402.760734558
KS,SC,35,68024717.83201313
KS,SD,35,49583333.32206249
KS,TN,35,263986819.8804016
KS,TX,35,603587805.1700435
KS,UT,35,9108730.217266083
KS,VT,35,1292310.7035827637
KS,VA,35,51685362.099674225
KS,WA,35,263295665.67253685
KS,WV,35,3225732.988656044
KS,WI,35,55066018.552145004
KS,WY,35,6632865.608829498
KY,AL,35,51516217.22245216
KY,AK,35,2324968.1046791077
KY,AZ,35,86293967.768569
KY,AR,35,32127517.272399902
KY,CA,35,552650333.935976
KY,CO,35,30025503.17993164
KY,CT,35,144425200.21373463
KY,DE,35,10175936.567127228
KY,DC,35,13249181.321807861
KY,FL,35,443473837.4345627
KY,GA,35,290070915.58821917
KY,HI,35,1722393.5996017456
KY,ID,35,4536892.323244095
KY,IL,35,404310833.84687424
KY,IN,35,321967142.4600086
KY,IA,35,29774649.415657043
KY,KS,35,16374027.932109833
KY,LA,35,13228895.788686752
KY,ME,35,7547560.113260269
KY,MD,35,62798053.76352692
KY,MA,35,66874023.25678444
KY,MI,35,1070085996.4833717
KY,MN,35,119372418.14983845
KY,MS,35,83357214.81949234
KY,MO,35,61774905.198402405
KY,MT,35,21416128.93866253
KY,NE,35,27915130.140111923
KY,NV,35,270375398.16441345
KY,NH,35,21914312.456977844
KY,NJ,35,370100976.2199149
KY,NM,35,15871174.717283249
KY,NY,35,320983107.18732834
KY,NC,35,88814755.17541409
KY,ND,35,7379020.829483032
KY,OH,35,352176534.3828764
KY,OK,35,30167551.502479553
KY,OR,35,41964070.52663612
KY,PA,35,444626646.2236433
KY,RI,35,3867727.2899856567
KY,SC,35,270412692.70103836
KY,SD,35,2163945.5054950714
KY,TN,35,239769019.26479435
KY,TX,35,1211420292.9853134
KY,UT,35,17522195.286312103
KY,VT,35,2685986.2360725403
KY,VA,35,145605175.43798828
KY,WA,35,37171740.653185844
KY,WV,35,7298366.549461365
KY,WI,35,54280646.19594669
KY,WY,35,1585381.0767059326
LA,AL,35,94799294.54892349
LA,AK,35,13230.0
LA,AZ,35,16876475.64634323
LA,AR,35,25172683.15523529
LA,CA,35,38682747.65816498
LA,CO,35,1480574.9968643188
LA,CT,35,964637.3814163208
LA,DC,35,16519024.488594055
LA,FL,35,43220691.94827461
LA,GA,35,206495163.60562134
LA,HI,35,78383.09851074219
LA,ID,35,10579777.848861694
LA,IL,35,39361075.748586655
LA,IN,35,40100801.013801575
LA,IA,35,677114.2124481201
LA,KS,35,4132294.9130249023
LA,KY,35,12089514.192674637
LA,ME,35,162875.00231933594
LA,MD,35,2993127.770307541
LA,MA,35,782618.5126876831
LA,MI,35,26742579.723918915
LA,MN,35,3119991.6983394623
LA,MS,35,70024959.4127407
LA,MO,35,79500486.87959862
LA,MT,35,5423695.286857605
LA,NE,35,34563.0012512207
LA,NV,35,9091368.780265808
LA,NH,35,708923.9078216553
LA,NJ,35,9459631.509262085
LA,NM,35,2246572.8490982056
LA,NY,35,48495465.58418274
LA,NC,35,12672700.25829506
LA,ND,35,6063157.85736084
LA,OH,35,17752522.335725784
LA,OK,35,12254603.804283142
LA,OR,35,2494364.7758483887
LA,PA,35,16896200.069353104
LA,RI,35,8541.000137329102
LA,SC,35,24867938.863456726
LA,SD,35,1256439.3219299316
LA,TN,35,17610952.458187103
LA,TX,35,521189680.67006016
LA,UT,35,4716611.8853302
LA,VA,35,9143883.657449722
LA,WA,35,5014939.270057678
LA,WV,35,3687060.407623291
LA,WI,35,4514037.546829224
LA,WY,35,20998.200675964355
ME,AL,35,1652719.8774871826
ME,AZ,35,60197158.29018402
ME,AR,35,19106025.081748962
ME,CA,35,10298640.55582285
ME,CO,35,2474486.6430664062
ME,CT,35,785918.2882919312
ME,FL,35,68384118.75433159
ME,GA,35,1635272.6022911072
ME,HI,35,930738.0
ME,IL,35,22148561.34213257
ME,IN,35,4694299.601142883
ME,IA,35,775083.0215301514
ME,KS,35,1909127.9710998535
ME,KY,35,5010472.8152656555
ME,LA,35,1199354.3067626953
ME,MD,35,2034049.0179901123
ME,MA,35,147318998.57542706
ME,MI,35,2408473.1393585205
ME,MN,35,45275919.05909729
ME,MS,35,3951464.6714553833
ME,MO,35,1113892.6152496338
ME,NE,35,12221846.33404541
ME,NV,35,10295670.865543365
ME,NH,35,18830091.645824432
ME,NJ,35,24642208.105552673
ME,NY,35,331334733.27325726
ME,NC,35,382045.1967468262
ME,ND,35,341976.8065185547
ME,OH,35,13100832.256286621
ME,OK,35,4793653.325637817
ME,OR,35,48186893.21899414
ME,PA,35,49919819.1558342
ME,SC,35,1101983.0222625732
ME,SD,35,1484936.4453735352
ME,TN,35,58333330.17554712
ME,TX,35,37447533.800516605
ME,UT,35,746920.6876144409
ME,VT,35,184144.7958984375
ME,VA,35,890896.6076202393
ME,WA,35,4187166.016965866
ME,WV,35,24345.199630737305
ME,WI,35,8126169.760194778
ME,WY,35,640068.0975341797
MD,AL,35,73744768.35349655
MD,AK,35,107209322.73119068
MD,AZ,35,131520430.93947792
MD,AR,35,1657524.8172302246
MD,CA,35,1693851498.9947262
MD,CO,35,43786480.40353203
MD,CT,35,260265330.00764847
MD,DE,35,178714354.82278824
MD,DC,35,346014331.84747696
MD,FL,35,1061941456.9249344
MD,GA,35,349130666.65038776
MD,HI,35,15677612.585998535
MD,ID,35,7253581.007553101
MD,IL,35,260488159.15576172
MD,IN,35,152717936.97178173
MD,IA,35,82759324.76102066
MD,KS,35,22931424.54244232
MD,KY,35,192766843.42122364
MD,LA,35,21246202.360984802
MD,ME,35,1094101.1884994507
MD,MA,35,259483911.9145813
MD,MI,35,144881165.04287338
MD,MN,35,77856018.23671341
MD,MS,35,172179375.33862114
MD,MO,35,46567014.75237656
MD,MT,35,8297339.855731964
MD,NE,35,294719324.5069885
MD,NV,35,9451479.209121704
MD,NH,35,161311244.61408997
MD,NJ,35,340000991.411582
MD,NM,35,3722757.5773239136
MD,NY,35,763949165.3900738
MD,NC,35,178969337.13325882
MD,ND,35,140994080.13451767
MD,OH,35,121264453.4323616
MD,OK,35,91285151.58784866
MD,OR,35,64922428.89897156
MD,PA,35,898365038.992281
MD,RI,35,14166881.405132294
MD,SC,35,91000883.71022892
MD,SD,35,651599.7943649292
MD,TN,35,97624344.87431526
MD,TX,35,936885034.856245
MD,UT,35,195428016.96564865
MD,VT,35,381837.6058139801
MD,VA,35,1841160977.2545137
MD,WA,35,88651761.72270393
MD,WV,35,39095800.4866066
MD,WI,35,36592885.67075348
MD,WY,35,642190.2113647461
MA,AL,35,176684599.6755104
MA,AK,35,17931168.24951935
MA,AZ,35,780132843.3021717
MA,AR,35,48353917.67374039
MA,CA,35,3565263932.67925
MA,CO,35,185026852.16539955
MA,CT,35,348364677.85002136
MA,DE,35,76595858.78786278
MA,DC,35,50931167.724155426
MA,FL,35,507879492.11413
MA,GA,35,605386674.722599
MA,HI,35,51984990.553108215
MA,ID,35,12821542.086288452
MA,IL,35,392792484.60681343
MA,IN,35,159356998.334435
MA,IA,35,49235491.93182373
MA,KS,35,47328387.34754181
MA,KY,35,333380942.1251545
MA,LA,35,105966186.90453339
MA,ME,35,201039803.29795265
MA,MD,35,317539430.7071152
MA,MI,35,120397877.47542334
MA,MN,35,118644187.00498581
MA,MS,35,270288140.73210335
MA,MO,35,132179962.97540474
MA,MT,35,43231314.774585724
MA,NE,35,36838813.57485199
MA,NV,35,132333940.09418869
MA,NH,35,1689013337.7892342
MA,NJ,35,387943005.9604168
MA,NM,35,52264823.564647675
MA,NY,35,3836815344.2815
MA,NC,35,360087767.259706
MA,ND,35,16207383.707550049
MA,OH,35,231492182.11096764
MA,OK,35,52108930.43907642
MA,OR,35,93371987.43732834
MA,PA,35,720898395.0781941
MA,RI,35,196591200.93299866
MA,SC,35,97754974.26637268
MA,SD,35,5453085.761159897
MA,TN,35,427581389.21340704
MA,TX,35,1893071502.9841986
MA,UT,35,79060408.51335716
MA,VT,35,80545813.97130203
MA,VA,35,286553286.0298252
MA,WA,35,298553858.9852543
MA,WV,35,170537553.85749817
MA,WI,35,135344844.5730343
MA,WY,35,3597624.0
MI,AL,35,581558238.7592621
MI,AK,35,670136.414642334
MI,AZ,35,410427921.5782647
MI,AR,35,25188139.324188232
MI,CA,35,717268482.43542
MI,CO,35,199449394.1836276
MI,CT,35,69746972.29568672
MI,DE,35,11191619.5568676
MI,DC,35,1483143.9079589844
MI,FL,35,296732308.4946337
MI,GA,35,317358525.67137337
MI,HI,35,2406593.3244743347
MI,ID,35,27753663.39490509
MI,IL,35,1044635399.5371943
MI,IN,35,893958916.0602245
MI,IA,35,238269714.2239132
MI,KS,35,212290006.03998995
MI,KY,35,635996403.3658733
MI,LA,35,21825881.8824234
MI,ME,35,37878584.174079895
MI,MD,35,141390232.6839609
MI,MA,35,165366102.0381546
MI,MN,35,221248420.55491447
MI,MS,35,42887291.975940704
MI,MO,35,292059966.5690775
MI,MT,35,30724372.15853882
MI,NE,35,28062379.22733307
MI,NV,35,19131570.52777481
MI,NH,35,18784459.847106934
MI,NJ,35,1150969261.2962427
MI,NM,35,12973083.83550644
MI,NY,35,275266898.0818758
MI,NC,35,375704093.6349087
MI,ND,35,127405040.13852882
MI,OH,35,1487734859.7248483
MI,OK,35,41214614.85988045
MI,OR,35,102510534.30375528
MI,PA,35,136742566.230196
MI,RI,35,7849233.595977783
MI,SC,35,166555361.71900368
MI,SD,35,6830306.617485046
MI,TN,35,523028226.4692402
MI,TX,35,904135790.6858149
MI,UT,35,16084066.91242981
MI,VT,35,6041936.550823212
MI,VA,35,71464983.0399332
MI,WA,35,291165525.9083929
MI,WV,35,60892076.14930725
MI,WI,35,204807114.88669205
MI,WY,35,855557.1115264893
MN,AL,35,175763323.012846
MN,AK,35,16296139.98739624
MN,AZ,35,423438878.5073137
MN,AR,35,58947705.07953644
MN,CA,35,3226466287.8222113
MN,CO,35,228465949.4706583
MN,CT,35,161105229.09594345
MN,DE,35,5436946.646118164
MN,DC,35,18446981.97140503
MN,FL,35,684909416.308917
MN,GA,35,562836181.8181658
MN,HI,35,10551260.695545197
MN,ID,35,126093306.4049635
MN,IL,35,1958176949.376751
MN,IN,35,333660643.0019283
MN,IA,35,437920724.0745106
MN,KS,35,178074877.06282806
MN,KY,35,853275873.543438
MN,LA,35,96831095.6046629
MN,ME,35,25022570.145191193
MN,MD,35,281326866.4567566
MN,MA,35,510020261.1784277
MN,MI,35,415556438.2259655
MN,MS,35,164811987.5680282
MN,MO,35,830408734.0155945
MN,MT,35,94650920.2671876
MN,NE,35,188499799.10874176
MN,NV,35,211300842.59034348
MN,NH,35,268906762.8323736
MN,NJ,35,348703541.34814596
MN,NM,35,248698658.47487736
MN,NY,35,789590630.2220793
MN,NC,35,275834333.28079224
MN,ND,35,197931832.25871468
MN,OH,35,967890728.946763
MN,OK,35,185377325.1257143
MN,OR,35,166469313.3554697
MN,PA,35,582103065.8836708
MN,RI,35,36210616.46844101
MN,SC,35,108939266.35446835
MN,SD,35,183738703.56009197
MN,TN,35,504737554.42985916
MN,TX,35,1106021664.3079305
MN,UT,35,86703767.66646576
MN,VT,35,45470311.21090126
MN,VA,35,562186169.6289701
MN,WA,35,440608332.52717686
MN,WV,35,71590928.81859207
MN,WI,35,1283138135.4336472
MN,WY,35,2290446.580093384
MS,AL,35,242757642.47743607
MS,AK,35,10100764.536865234
MS,AZ,35,190154713.68655396
MS,AR,35,106583406.5838356
MS,CA,35,814994155.5530415
MS,CO,35,133157875.58984375
MS,CT,35,65113717.409339905
MS,DE,35,5571659.97769165
MS,DC,35,21592789.52619934
MS,FL,35,517009481.21743965
MS,GA,35,366194183.045228
MS,HI,35,400320.20764160156
MS,ID,35,28756567.591003418
MS,IL,35,316963110.0064602
MS,IN,35,100501827.4814949
MS,IA,35,22696971.73940277
MS,KS,35,86784702.85285187
MS,KY,35,129075451.64917755
MS,LA,35,303867266.77812195
MS,ME,35,1051823.5075683594
MS,MD,35,31635599.68358612
MS,MA,35,117236521.71062088
MS,MI,35,122061212.80462885
MS,MN,35,225459330.94274902
MS,MO,35,258697903.92108917
MS,MT,35,3600824.5205688477
MS,NE,35,34269387.46324158
MS,NV,35,92207363.65834808
MS,NH,35,27174526.338134766
MS,NJ,35,202841274.35225677
MS,NM,35,13834847.731369019
MS,NY,35,294661212.3486328
MS,NC,35,298146254.26127625
MS,ND,35,17300117.61464691
MS,OH,35,776886137.3497543
MS,OK,35,169608892.166214
MS,OR,35,77669586.45616913
MS,PA,35,292403856.61143684
MS,RI,35,946335.6882324219
MS,SC,35,135559163.9893074
MS,SD,35,8413534.282161713
MS,TN,35,524776098.62443924
MS,TX,35,1083386146.6064987
MS,UT,35,44120741.59367752
MS,VT,35,8401750.578109741
MS,VA,35,162442146.7356949
MS,WA,35,85345480.8801117
MS,WV,35,3802920.893737793
MS,WI,35,114086501.40676117
MS,WY,35,10514554.216705322
MO,AL,35,54348443.074569225
MO,AK,35,182360.90307617188
MO,AZ,35,104295560.332448
MO,AR,35,75198998.5537529
MO,CA,35,414704775.5560913
MO,CO,35,128996358.54491997
MO,CT,35,54606780.97961807
MO,DE,35,11001249.318199158
MO,DC,35,1111952.0169143677
MO,FL,35,328260435.670146
MO,GA,35,151202536.762537
MO,HI,35,2884794.093826294
MO,ID,35,8180868.187520981
MO,IL,35,815883365.5874462
MO,IN,35,109814583.3186779
MO,IA,35,396142364.86162376
MO,KS,35,351278740.6124449
MO,KY,35,50273576.427181244
MO,LA,35,68887828.8805561
MO,ME,35,6975386.808563232
MO,MD,35,47230253.758974075
MO,MA,35,81096025.57590103
MO,MI,35,184536101.7372589
MO,MN,35,104125290.83491898
MO,MS,35,60089578.32741833
MO,MT,35,60244356.70798874
MO,NE,35,27514764.460618973
MO,NV,35,30645258.87970352
MO,NH,35,9130532.846515656
MO,NJ,35,110678358.35983276
MO,NM,35,13389734.903982162
MO,NY,35,175958962.56553507
MO,NC,35,154930213.41506767
MO,ND,35,40353253.89985657
MO,OH,35,164673450.10491657
MO,OK,35,121688159.06938171
MO,OR,35,72425460.27772808
MO,PA,35,220544690.239398
MO,RI,35,9022585.439094543
MO,SC,35,106204728.40136147
MO,SD,35,71622649.04208755
MO,TN,35,199409383.82987976
MO,TX,35,557577118.885088
MO,UT,35,10812497.375833511
MO,VT,35,115804627.49826717
MO,VA,35,91673214.82493591
MO,WA,35,66261316.407764435
MO,WV,35,6376502.571643829
MO,WI,35,123183999.21581268
MO,WY,35,3106598.344055176
MT,AL,35,177549.89851379395
MT,AK,35,369692.5
MT,AZ,35,2756024.375225067
MT,CA,35,16679430.135549545
MT,CO,35,685618.4091033936
MT,CT,35,14162.399780273438
MT,DC,35,293166.00372314453
MT,FL,35,15902824.761425018
MT,GA,35,630716.3012542725
MT,HI,35,39520.801208496094
MT,ID,35,4426450.494188309
MT,IL,35,698849.9893398285
MT,IN,35,881065.5849990845
MT,IA,35,862580.0
MT,KS,35,504886.401763916
MT,KY,35,2234941.4575271606
MT,LA,35,146602.59970092773
MT,MD,35,60283.400329589844
MT,MA,35,6053.600280761719
MT,MI,35,105713.4034538269
MT,MN,35,1389536.2238960266
MT,MS,35,46619.79864501953
MT,MO,35,2637710.471710205
MT,NE,35,1075440.299282074
MT,NV,35,909793.4908823967
MT,NH,35,1152893.5087738037
MT,NJ,35,400214.39894485474
MT,NM,35,795566.6879425049
MT,NY,35,8457742.94680214
MT,NC,35,3215105.13640213
MT,ND,35,856694.012512207
MT,OH,35,575039.0884170532
MT,OK,35,44041.60067367554
MT,OR,35,2071354.201259613
MT,PA,35,3565002.58316803
MT,RI,35,199317.5964050293
MT,SC,35,1794598.1403198242
MT,SD,35,298745.40957832336
MT,TN,35,11983440.009246826
MT,TX,35,3174297.682167053
MT,UT,35,903463.4046478271
MT,VT,35,10721.700164794922
MT,VA,35,601208.8957862854
MT,WA,35,213108155.38417435
MT,WV,35,5680585.381975174
MT,WI,35,1160822.3739814758
MT,WY,35,33103431.156170845
NE,AL,35,1025220.2221679688
NE,AK,35,12694101.55657959
NE,AZ,35,59814006.29972458
NE,AR,35,10294051.88382721
NE,CA,35,223999026.95420837
NE,CO,35,7882663.385650635
NE,CT,35,13559152.463439941
NE,DE,35,184946.40392303467
NE,DC,35,814737.0692749023
NE,FL,35,37884433.81102753
NE,GA,35,8825414.98279953
NE,HI,35,35885083.25402832
NE,ID,35,4064912.022796631
NE,IL,35,57354487.656173706
NE,IN,35,14933509.439659119
NE,IA,35,204339139.87009525
NE,KS,35,64298069.85136032
NE,KY,35,2829385.310119629
NE,LA,35,3832279.391609192
NE,ME,35,435514.70359039307
NE,MD,35,3245114.19581604
NE,MA,35,3643045.539539337
NE,MI,35,12249936.797580719
NE,MN,35,103197015.53330612
NE,MS,35,9152916.587841034
NE,MO,35,155562655.33654404
NE,MT,35,1105875.1687774658
NE,NV,35,21556299.314575195
NE,NH,35,423852.19173526764
NE,NJ,35,5885024.285800934
NE,NM,35,5565383.352775574
NE,NY,35,16450479.655696869
NE,NC,35,7598539.767189026
NE,ND,35,14373540.632110596
NE,OH,35,19203526.070346832
NE,OK,35,43512113.30743408
NE,OR,35,1158529.5825195312
NE,PA,35,69909122.7055893
NE,RI,35,625237.9909667969
NE,SC,35,5836566.680225372
NE,SD,35,47975428.05964661
NE,TN,35,25868786.505893707
NE,TX,35,231269088.35067558
NE,UT,35,5417268.054420471
